Title,IMDb ID,Release Year,Genre,Cast,Synopsis,Rating,Runtime,Certificate,Number of Votes,Gross Revenue
The Human Centipede (First Sequence),tt1467304,2009,Horror,"Director:, Tom Six, | ,     Stars:, Dieter Laser, , Winter Williams, , Ashlynn Yennie, , Akihiro Kitamura","A mad scientist kidnaps and mutilates a trio of tourists in order to reassemble them into a human centipede, created by stitching their mouths to each others' rectums.",4.4,92 min,R,82774,"181,467"
Wrong Turn,tt0295700,I) (2003,"Horror, Thriller","Director:, Rob Schmidt, | ,     Stars:, Eliza Dushku, , Jeremy Sisto, , Emmanuelle Chriqui, , Desmond Harrington","Chris and a group of five friends are left stranded deep in the middle of the woods after their cars collide. As they venture deeper into the woods, they face an uncertain and bloodcurdling fate.",6.1,84 min,R,125645,"15,417,771"
Don't Breathe 2,tt6246322,2021,"Action, Crime, Horror","Director:, Rodo Sayagues, | ,     Stars:, Stephen Lang, , Madelyn Grace, , Brendan Sexton III, , Adam Young","The sequel is set in the years following the initial deadly home invasion, where Norman Nordstrom lives in quiet solace until his past sins catch up to him.",6.0,98 min,R,63447,"32,638,038"
Servant,tt8068860,2019–2023,"Drama, Horror, Mystery","Stars:, Lauren Ambrose, , Toby Kebbell, , Nell Tiger Free, , Rupert Grint",A Philadelphia couple are in mourning after an unspeakable tragedy creates a rift in their marriage and opens a door for a mysterious force to enter their home.,7.4,30 min,TV-MA,43034,
The VVitch: A New-England Folktale,tt4263482,2015,"Drama, Fantasy, Horror","Director:, Robert Eggers, | ,     Stars:, Anya Taylor-Joy, , Ralph Ineson, , Kate Dickie, , Julian Richings","A family in 1630s New England is torn apart by the forces of witchcraft, black magic and possession.",6.9,92 min,R,277221,"25,138,705"
From Dusk Till Dawn,tt0116367,1996,"Action, Crime, Horror","Director:, Robert Rodriguez, | ,     Stars:, Harvey Keitel, , George Clooney, , Juliette Lewis, , Quentin Tarantino","Two criminals and their hostages unknowingly seek temporary refuge in a truck stop populated by vampires, with chaotic results.",7.2,108 min,R,325644,"25,753,840"
Megan Is Missing,tt1087461,2011,"Drama, Horror, Thriller","Director:, Michael Goi, | ,     Stars:, Amber Perkins, , Rachel Quinn, , Dean Waite, , Jael Elizabeth Steinmeyer",Two teenage girls encounter an Internet child predator.,4.6,85 min,Not Rated,13956,
The Killer Shrews,tt0052969,1959,"Horror, Sci-Fi","Director:, Ray Kellogg, | ,     Stars:, James Best, , Ingrid Goude, , Ken Curtis, , Gordon McLendon","On an isolated island, a small group of people are terrorized by giant voracious shrews in the midst of a hurricane.",4.1,69 min,Not Rated,5440,"1,000,000"
Annihilation,tt2798920,I) (2018,"Adventure, Drama, Horror","Director:, Alex Garland, | ,     Stars:, Natalie Portman, , Jennifer Jason Leigh, , Tessa Thompson, , Benedict Wong","A biologist signs up for a dangerous, secret expedition into a mysterious zone where the laws of nature don't apply.",6.8,115 min,R,339754,"32,732,301"
Don't Breathe,tt4160708,2016,"Crime, Horror, Thriller","Director:, Fede Alvarez, | ,     Stars:, Stephen Lang, , Jane Levy, , Dylan Minnette, , Daniel Zovatto","Hoping to walk away with a massive fortune, a trio of thieves break into the house of a blind man who isn't as helpless as he seems.",7.1,88 min,R,286048,"89,217,875"
You're Killing Me,tt20222202,2023,"Action, Horror, Mystery","Directors:, Beth Hanna, , Jerren Lauder, | ,     Stars:, Anne Heche, , Dermot Mulroney, , McKaley Miller, , Brice Anthony Heller","Follows Eden, who goes to a coveted 'Heaven and Hell' party, hoping to get a letter of recommendation to an elite university from the wealthy parents of her classmate, but the party quickly turns into a fight for her life.",5.6,94 min,,2029,
Prey,tt11866324,I) (2022,"Action, Adventure, Drama","Director:, Dan Trachtenberg, | ,     Stars:, Amber Midthunder, , Dakota Beavers, , Dane DiLiegro, , Stormee Kipp","Naru, a skilled warrior of the Comanche Nation, fights to protect her tribe against one of the first highly-evolved Predators to land on Earth.",7.1,100 min,R,207397,
Gravity Falls,tt1865718,2012–2016,"Animation, Adventure, Comedy","Stars:, Jason Ritter, , Alex Hirsch, , Kristen Schaal, , Linda Cardellini","Twin siblings Dipper and Mabel Pines spend the summer at their great-uncle's tourist trap in the enigmatic Gravity Falls, Oregon.",8.9,23 min,TV-Y7,119020,
It Chapter Two,tt7349950,2019,"Drama, Fantasy, Horror","Director:, Andy Muschietti, | ,     Stars:, Jessica Chastain, , James McAvoy, , Bill Hader, , Isaiah Mustafa","Twenty-seven years after their first encounter with the terrifying Pennywise, the Losers Club have grown up and moved away, until a devastating phone call brings them back.",6.5,169 min,R,280507,"211,593,228"
Slasher,tt4667888,2016– ,"Crime, Drama, Horror","Stars:, Christopher Jacot, , Paula Brancati, , Joanne Vannicola, , Sabrina Grdevich",An anthology series featuring rampaging serial killers leaving carnage in their wake as their next victims fight to stay alive.,6.7,60 min,TV-14,15732,
Guillermo del Toro's Cabinet of Curiosities,tt8415836,2022– ,"Drama, Horror, Mystery","Stars:, Lize Johnston, , Kevin Keppy, , Ben Barnes, , Rupert Grint","Bizarre nightmares unfold in eight tales of terror in a visually stunning, spine-tingling horror collection curated by Guillermo del Toro.",7.0,60 min,TV-MA,49447,
The Outsider,tt8550800,2020,"Crime, Drama, Horror","Stars:, Ben Mendelsohn, , Bill Camp, , Jeremy Bobb, , Mare Winningham","When an insidious supernatural force edges its way into a seemingly straightforward investigation into the gruesome murder of a young boy, it leads a seasoned cop and an unorthodox investigator to question everything they believe in.",7.7,60 min,TV-MA,88744,
Evil,tt9055008,2019– ,"Crime, Drama, Horror","Stars:, Katja Herbers, , Mike Colter, , Aasif Mandvi, , Michael Emerson","A skeptical clinical psychologist joins a priest-in-training and a blue collar contractor as they investigate supposed abnormal events, including, demonic possession, and other extraordinary occurrences to see if there's a scientific explanation or if something truly supernatural's at work.",7.8,42 min,TV-14,29369,
Gremlins: Secrets of the Mogwai,tt9860690,2022– ,"Animation, Adventure, Comedy","Stars:, Gabrielle Nevaeh, , A.J. LoCascio, , Matthew Rhys, , Izaac Wang",The adventures of Sam Wing in his youth and Gizmo the Mogwai in China.,6.9,30 min,TV-PG,249,
Scream 4,tt1262416,2011,"Comedy, Horror, Mystery","Director:, Wes Craven, | ,     Stars:, Neve Campbell, , Courteney Cox, , David Arquette, , Lucy Hale","Ten years have passed, and Sidney Prescott, who has put herself back together thanks in part to her writing, is visited by the Ghostface Killer.",6.2,111 min,R,161840,"38,180,928"
Psycho,tt0054215,1960,"Horror, Mystery, Thriller","Director:, Alfred Hitchcock, | ,     Stars:, Anthony Perkins, , Janet Leigh, , Vera Miles, , John Gavin","A Phoenix secretary embezzles $40,000 from her employer's client, goes on the run and checks into a remote motel run by a young man under the domination of his mother.",8.5,109 min,R,688301,"32,000,000"
The Lost Boys,tt0093437,1987,"Comedy, Horror","Director:, Joel Schumacher, | ,     Stars:, Jason Patric, , Corey Haim, , Dianne Wiest, , Barnard Hughes","After moving to a new town, two brothers discover that the area is a haven for vampires.",7.2,97 min,R,150247,"32,222,567"
Prey for the Devil,tt9271672,2022,"Horror, Thriller","Director:, Daniel Stamm, | ,     Stars:, Jacqueline Byers, , Debora Zhecheva, , Christian Navarro, , Posy Taylor",A nun prepares to perform an exorcism and comes face to face with a demonic force with mysterious ties to her past.,5.3,93 min,PG-13,13589,
The Texas Chain Saw Massacre,tt0072271,1974,Horror,"Director:, Tobe Hooper, | ,     Stars:, Marilyn Burns, , Edwin Neal, , Allen Danziger, , Paul A. Partain","Five friends head out to rural Texas to visit the grave of a grandfather. On the way they stumble across what appears to be a deserted house, only to discover something sinister within. Something armed with a chainsaw.",7.4,83 min,R,170559,"30,859,000"
Constantine,tt0360486,2005,"Action, Fantasy, Horror","Director:, Francis Lawrence, | ,     Stars:, Keanu Reeves, , Rachel Weisz, , Djimon Hounsou, , Shia LaBeouf","Supernatural exorcist and demonologist John Constantine helps a policewoman prove her sister's death was not a suicide, but something more.",7.0,121 min,R,358651,"75,976,178"
Clock,tt17219484,2023,"Horror, Thriller","Director:, Alexis Jacknow, | ,     Stars:, Dianna Agron, , Melora Hardin, , Jay Ali, , Grace Porter","A woman enrolls in a clinical trial to try and fix her seemingly broken biological clock after friends, family, and society pressures her to have children.",5.0,91 min,,3390,
Bram Stoker's Dracula,tt0103874,1992,"Drama, Fantasy, Horror","Director:, Francis Ford Coppola, | ,     Stars:, Gary Oldman, , Winona Ryder, , Anthony Hopkins, , Keanu Reeves",The centuries old vampire Count Dracula comes to England to seduce his barrister Jonathan Harker's fiancée Mina Murray and inflict havoc in the foreign land.,7.4,128 min,R,225781,"82,522,790"
Doctor Sleep,tt5606664,2019,"Drama, Fantasy, Horror","Director:, Mike Flanagan, | ,     Stars:, Ewan McGregor, , Rebecca Ferguson, , Kyliegh Curran, , Cliff Curtis","Years following the events of The Shining (1980), a now-adult Dan Torrance must protect a young girl with similar powers from a cult known as The True Knot, who prey on children with powers to remain immortal.",7.3,152 min,R,202092,"31,581,712"
Midnight Mass,tt10574558,2021,"Drama, Fantasy, Horror","Stars:, Kate Siegel, , Zach Gilford, , Kristin Lehman, , Samantha Sloyan","An isolated island community experiences miraculous events - and frightening omens - after the arrival of a charismatic, mysterious young priest.",7.7,450 min,TV-MA,124130,
Dawn of the Dead,tt0363547,2004,"Action, Horror","Director:, Zack Snyder, | ,     Stars:, Sarah Polley, , Ving Rhames, , Mekhi Phifer, , Jake Weber","A nurse, a policeman, a young married couple, a salesman and other survivors of a worldwide plague that is producing aggressive, flesh-eating zombies, take refuge in a mega Midwestern shopping mall.",7.3,101 min,R,262827,"59,020,957"
Malignant,tt3811906,I) (2021,"Crime, Horror, Mystery","Director:, James Wan, | ,     Stars:, Annabelle Wallis, , Maddie Hasson, , George Young, , Michole Briana White","Madison is paralyzed by shocking visions of grisly murders, and her torment worsens as she discovers that these waking dreams are in fact terrifying realities.",6.2,111 min,R,98331,
Hemlock Grove,tt2309295,2013–2015,"Drama, Fantasy, Horror","Stars:, Famke Janssen, , Bill Skarsgård, , Landon Liboiron, , Joel de la Fuente","Secrets are just part of daily life in the small Pennsylvania town of Hemlock Grove, where the darkest evils hide in plain sight.",7.0,46 min,TV-MA,41416,
A Quiet Place Part II,tt8332922,2020,"Drama, Horror, Sci-Fi","Director:, John Krasinski, | ,     Stars:, Emily Blunt, , Millicent Simmonds, , Cillian Murphy, , John Krasinski","Following the events at home, the Abbott family now face the terrors of the outside world. Forced to venture into the unknown, they realize the creatures that hunt by sound are not the only threats lurking beyond the sand path.",7.2,97 min,PG-13,248295,"160,072,261"
Halloween Ends,tt10665342,2022,"Horror, Thriller","Director:, David Gordon Green, | ,     Stars:, Jamie Lee Curtis, , Andi Matichak, , James Jude Courtney, , Rohan Campbell",The saga of Michael Myers and Laurie Strode comes to a spine-chilling climax in the final installment of this trilogy.,5.0,111 min,R,61587,
The Platform,tt8228288,2019,"Horror, Sci-Fi, Thriller","Director:, Galder Gaztelu-Urrutia, | ,     Stars:, Ivan Massagué, , Zorion Eguileor, , Antonia San Juan, , Emilio Buale",A vertical prison with one cell per level. Two people per cell. Only one food platform and two minutes per day to feed. An endless nightmare trapped in The Hole.,7.0,94 min,TV-MA,246043,
Mayfair Witches,tt15428778,2023– ,"Drama, Fantasy, Horror","Stars:, Alexandra Daddario, , Tongayi Chirisa, , Jack Huston, , Harry Hamlin",Follows a neurosurgeon who discovers she is the unlikely heir to a family of witches. She must contend with a sinister presence that has haunted her family for generations.,6.2,60 min,TV-MA,9090,
White Noise,tt6160448,I) (2022,"Comedy, Drama, Horror","Director:, Noah Baumbach, | ,     Stars:, Adam Driver, , Greta Gerwig, , Don Cheadle, , Madison Gaughan","Dramatizes a contemporary American family's attempts to deal with the mundane conflicts of everyday life while grappling with the universal mysteries of love, death, and the possibility of happiness in an uncertain world.",5.7,136 min,R,39075,
It Follows,tt3235888,2014,"Horror, Mystery, Thriller","Director:, David Robert Mitchell, | ,     Stars:, Maika Monroe, , Keir Gilchrist, , Olivia Luccardi, , Lili Sepe",A young woman is followed by an unknown supernatural force after a sexual encounter.,6.8,100 min,R,253098,"14,674,077"
Twin Peaks,tt4093826,2017,"Crime, Drama, Horror","Stars:, Kyle MacLachlan, , Sheryl Lee, , Michael Horse, , Chrysta Bell",Picks up 25 years after the inhabitants of a quaint northwestern town are stunned when their homecoming queen is murdered.,8.5,60 min,TV-MA,71009,
Predator,tt0093773,1987,"Action, Adventure, Horror","Director:, John McTiernan, | ,     Stars:, Arnold Schwarzenegger, , Carl Weathers, , Kevin Peter Hall, , Elpidia Carrillo",A team of commandos on a mission in a Central American jungle find themselves hunted by an extraterrestrial warrior.,7.8,107 min,R,434805,"59,735,548"
Locke & Key,tt3007572,2020–2022,"Drama, Fantasy, Horror","Stars:, Darby Stanchfield, , Connor Jessup, , Emilia Jones, , Jackson Robert Scott","After their father is murdered under mysterious circumstances, the three Locke siblings and their mother move into their ancestral home, Keyhouse, which they discover is full of magical keys that may be connected to their father's death.",7.3,48 min,TV-14,91664,
I Spit on Your Grave,tt1242432,2010,"Horror, Thriller","Director:, Steven R. Monroe, | ,     Stars:, Sarah Butler, , Jeff Branson, , Andrew Howard, , Daniel Franzese","A writer who is brutalized during her cabin retreat seeks revenge on her attackers, who left her for dead.",6.2,108 min,R,87965,"93,051"
The Hunt,tt8244784,II) (2020,"Action, Horror, Thriller","Director:, Craig Zobel, | ,     Stars:, Betty Gilpin, , Hilary Swank, , Ike Barinholtz, , Wayne Duvall","Twelve strangers wake up in a clearing. They don't know where they are, or how they got there. They don't know they've been chosen - for a very specific purpose - The Hunt.",6.5,90 min,R,120159,"5,812,500"
Possession,tt0082933,1981,"Drama, Horror","Director:, Andrzej Zulawski, | ,     Stars:, Isabelle Adjani, , Sam Neill, , Margit Carstensen, , Heinz Bennent",A woman starts exhibiting increasingly disturbing behavior after asking her husband for a divorce. Suspicions of infidelity soon give way to something much more sinister.,7.3,124 min,R,36737,"1,113,538"
