Title,IMDb ID,Release Year,Genre,Cast,Synopsis,Rating,Runtime,Certificate,Number of Votes,Gross Revenue
Rango,tt1842449,2011 Video Game,"Action, Adventure, Comedy","Director:, James Ward Byrkit, | ,     Stars:, Warren Burton, , Fred Tatasciore, , Carlos Ferro, , Robert Neches",A VERY wacky green man walks around in a PS2-looking environment.,7.2,,E10+,192,
Bridger,tt0074240,1976 TV Movie,Western,"Director:, David Lowell Rich, | ,     Stars:, James Wainwright, , Ben Murphy, , Dirk Blocker, , Sally Field","The story of famous frontiersman Jim Bridger, who is given 40 days to cut a trail through the Rocky Mountains to the California coast and told that if he can't do it, the territory will be lost to England.",6.6,100 min,,53,
"Yes, We Have No Bonanza",tt0032150,1939,"Comedy, Western, Short","Director:, Del Lord, | ,     Stars:, Moe Howard, , Larry Fine, , Curly Howard, , Dick Curtis","Set in a western town, the stooges are working as waiters in a saloon with the three girls they hope to marry. The proprietor of the saloon is a crook who, with his partner, has buried ...                See full summary »",7.5,16 min,Approved,548,
Wild Horses,tt2693710,I) (2013,"Short, Action, Drama","Director:, Stephanie Martin, | ,     Stars:, Mireille Enos, , Brooke Shields, , Barbara Tarbuck, , Tuff",They captured her heart. She captured their story,7.4,17 min,,40,
Law of the Panhandle,tt0042668,1950,"Drama, Western","Director:, Lewis D. Collins, | ,     Stars:, Johnny Mack Brown, , Jane Adams, , Riley Hill, , Marshall Reed","Sheriff Tom Stocker sends for U.S. Marshal Johnny Mack to help him stop an outlaw reign of terror which is driving ranchers from Green Valley. En route, Johnny witnesses the murder of a ...                See full summary »",6.1,55 min,Passed,36,
The New Daughters of Joshua Cabe,tt0074961,1976 TV Movie,"Comedy, Western","Director:, Bruce Bilson, | ,     Stars:, John McIntire, , Jack Elam, , Jeanette Nolan, , Louise Williams","Three young women who posed as the daughters of an elderly homesteader find out that he has been falsely accused of murder, convicted, and sentenced to hang. They hatch a plot to smuggle him out of prison.",6.1,73 min,,70,
Gun Frontier,tt0315011,2002,"Animation, Action, Comedy","Stars:, Paul St. Peter, , Beau Billingslea, , Eiji Takemoto, , Kappei Yamaguchi",Sea Pirate Harlock and Tochiro try to find a lost clan of Japanese immigrants in this Westerns style version spin off.,6.4,25 min,,118,
Black Bart,tt0040167,1948,Western,"Director:, George Sherman, | ,     Stars:, Yvonne De Carlo, , Dan Duryea, , Jeffrey Lynn, , Percy Kilbride",California stage robber Black Bart meets European dancer Lola Montez.,6.2,80 min,Passed,441,
Under Western Skies,tt0038203,1945,"Action, Adventure, Music","Director:, Jean Yarbrough, | ,     Stars:, Martha O'Driscoll, , Noah Beery Jr., , Leo Carrillo, , Leon Errol","A traveling show arrives in a small Arizona town and finds much opposition from local townspeople. They plan to stage the show in the saloon and the leading lady, Katie (Martha O'Driscoll),...                See full summary »",5.5,57 min,Passed,75,
Range War,tt0031838,1939,"Drama, Western","Director:, Lesley Selander, | ,     Stars:, William Boyd, , Russell Hayden, , Britt Wood, , Pedro de Cordoba",Hopalong Cassidy (William Boyd) comes to the rescue of the railroad when a land baron and his gang try to prevent its construction.,6.7,65 min,Passed,167,
Weird West,tt18950444,2022 Video Game,"Action, Adventure, Fantasy","Director:, Raphael Colantonio",Survive and unveil the mysteries of the Weird West through the intertwined destinies of its unusual heroes in an immersive sim from the co-creators of Dishonored (2012) and Prey (2017). ...                See full summary »,6.1,,,47,
Uncivil Warriors,tt0027152,1935,"Short, Comedy, War","Director:, Del Lord, | ,     Stars:, Moe Howard, , Larry Fine, , Curly Howard, , Lou Archer","Set in the civil war, the stooges are spies for the north. They impersonate southern officers and infiltrate the enemy ranks to get valuable information. On the run when they are discovered...                See full summary »",7.6,20 min,Approved,725,
Wings of the Hawk,tt0046552,1953,"Adventure, Romance, Western","Director:, Budd Boetticher, | ,     Stars:, Van Heflin, , Julie Adams, , Abbe Lane, , George Dolenz","During the Mexican revolution of 1910, an American prospector gets involved with the revolutionaries after a corrupt Mexican official confiscates his mine.",6.1,81 min,Passed,305,
Three Men from Texas,tt0033160,1940,"Drama, Western","Director:, Lesley Selander, | ,     Stars:, William Boyd, , Russell Hayden, , Andy Clyde, , Morris Ankrum",Hoppy and new sidekick California Carlson head to California to help out Lucky Jenkins.,6.8,76 min,Approved,235,
Trusting Is Good... Shooting Is Better,tt0065060,1968,"Comedy, Western","Director:, Osvaldo Civirani, | ,     Stars:, George Hilton, , Sandra Milo, , John Ireland, , Gordon Mitchell",A robbery gone awry due to the death of the bandit leader has three of the robbers trying to obtain the loot. Word gets out and others join the scramble for the cash.,4.5,106 min,,143,
Villin Pohjolan salattu laakso,tt0057662,1963,Western,"Director:, Aarne Tarkas, | ,     Stars:, Åke Lindman, , Tommi Rinne, , Taneli Rinne, , Elina Salo",The Vorna brothers are scouting for a hidden valley rumored to be bathing in gold. The Vorna's collide with a another gold digger who claims to know about a map of the entrance to the valley.,5.5,98 min,,33,
Queens & Cowboys: A Straight Year on the Gay Rodeo,tt3194678,2014,"Documentary, History, Sport","Directors:, Tyler Kellner, , Matt Livadary",Chronicles a complete season of the International Gay Rodeo Association (IGRA) as the courageous cowboys and cowgirls brave challenges in and out of the arena on their quest to the World Finals.,6.9,92 min,TV-14,201,
El payo - un hombre contra el mundo!,tt0227236,1972,"Action, Drama, Western","Director:, Emilio Gómez Muriel, | ,     Stars:, Jorge Rivero, , Helena Rojo, , Nadia Milton, , Narciso Busquets",Add a Plot,5.4,95 min,,17,
The Night Riders,tt0031722,1939,Western,"Director:, George Sherman, | ,     Stars:, John Wayne, , Ray Corrigan, , Max Terhune, , Doreen McKay","Talbot uses a phony land grant to rule thirteen million acres, taxing everyone heavily and evicting those who won't pay. The Three Mesquiteers becomes mysterious ""night riders"" to fight this evil.",5.7,56 min,Passed,407,
Taste of Killing,tt0061458,1966,Western,"Director:, Tonino Valerii, | ,     Stars:, Craig Hill, , Jorge Martín, , Piero Lulli, , Fernando Sancho",Hank Fellows is a bounty hunter who is also dedicated to recovering the loot that robber gangs steal from banks.,5.9,86 min,,347,
What Am I Doing in the Middle of a Revolution?,tt0069547,1972,"Comedy, Western, Adventure","Director:, Sergio Corbucci, | ,     Stars:, Vittorio Gassman, , Paolo Villaggio, , Riccardo Garrone, , Leo Anchóriz",Theatre director Don Albino Moncalieri and his only employee Guido Guidi are in desperate need of money. On tour throughout Mexico they get by accident entangled in revolutionary activities.,5.8,103 min,,271,
The Spoilers,tt0048652,1955,"Adventure, Drama, Western","Director:, Jesse Hibbs, | ,     Stars:, Anne Baxter, , Jeff Chandler, , Rory Calhoun, , Ray Danton","In 1899 Alaska, miners have to protect themselves from a phony legal team trying to steal their gold claims.",6.0,84 min,Approved,516,
"Make the Sign of the Cross, Stranger!",tt0062311,1968,"Action, Western","Director:, Demofilo Fidani, | ,     Stars:, Charles Southwood, , Jeff Cameron, , Cristina Penz, , Massimo Righi",A bounty hunter wants to catch the Bandit Carson because he has a lot of people in his gang who are worth a lot of money. When he comes into White City he gets his first problems with ...                See full summary »,5.1,98 min,,106,
La taglia è tua... l'uomo l'ammazzo io,tt0064853,1969,Western,"Director:, Edoardo Mulargia, | ,     Stars:, Robert Woods, , Aldo Berti, , Marc Fiorini, , Mario Brega","A group of killers seek out wanted gunman El Puro for the $10,000 dollar reward. Their target, a drunkard and fed up with living, is roused to action after they murder his girlfriend, Rosie.",5.4,90 min,,209,
Out West,tt2077819,2013,"Comedy, Western","Director:, Lee Brownstein, | ,     Stars:, Jennifer Elise Cox, , Sean Astin, , Beth Grant, , Ray Wise",Celebutante Prissy Alcott leaves her luxe Reno life behind for her childhood home in Colorado when she learns that her family has gone broke and is selling their ranch. She tries to reboot ...                See full summary »,5.0,93 min,TV-MA,69,
One Hundred Thousand Dollars for Ringo,tt0060937,1965,"Drama, Western","Director:, Alberto De Martino, | ,     Stars:, Richard Harrison, , Fernando Sancho, , Luis Induni, , Massimo Serato",A stranger named Lee Barton rides into the western town of Rainbow Valley where he's mistaken for a former resident named Ward Cluster who was believed killed in the Civil War. Cluster's ...                See full summary »,5.6,93 min,,108,
La caza del oro,tt0068423,1972,Western,"Director:, Juan Bosch, | ,     Stars:, Anthony Steffen, , Daniel Martín, , Tania Alvarado, , Manuel Guitián","A bunch of outlaws awaits the release from prison of an old goldminer, believed to have hidden 28 sacks of gold 20 years before... They all want the old man to speak, but only one of them will fulfill his dream.",5.8,98 min,PG,101,
Smoke in the Wind,tt0067766,1975,"Action, Drama, Romance","Directors:, Joseph Kane, , Andy Brennan, | ,     Stars:, John Ashley, , John Russell, , Myron Healey, , Walter Brennan",The Civil War is over but in the Ozarks of Arkansas people are not ready to forgive and forget. The Mondier brothers have returned from fighting for the Union and Mort Fagan is keeping things difficult for them in the community.,6.0,98 min,PG,44,
Sierra Stranger,tt0050970,1957,"Drama, Romance, Western","Director:, Lee Sholem, | ,     Stars:, Howard Duff, , Gloria McGehee, , Dick Foran, , John Hoyt","After penniless miner Jess Collins saves Sonny Grover from two men he calls claim jumpers, he heads for the town of Colton. There Grover's brother grub stakes him and he waits for his claim...                See full summary »",5.5,74 min,Approved,116,
The Three Godfathers,tt0007453,1916,Western,"Director:, Edward LeSaint, | ,     Stars:, Harry Carey, , Stella Razeto, , George Berrell, , Joe Rickson","Three outlaws fleeing a posse through the desert come upon a dying woman and her baby in a wagon. Before she passes away, she makes the men promise to take care of her baby and get it safely through the desert.",7.4,60 min,,47,
Wind in the Wire,tt0324568,1993 TV Movie,"Comedy, Drama, Western","Director:, Jim Shea, | ,     Stars:, Burt Reynolds, , Lou Diamond Phillips, , Melanie Chartoff, , Dale Robertson",In this comedy drama country singer Randy Travis befriends a runaway orphan and also gets to live his long time dream by landing a role in a movie about the untamed West.,6.2,,,97,
Drag-A-Long Droopy,tt0046930,1954,"Animation, Short, Comedy","Director:, Tex Avery, | ,     Stars:, Bill Thompson, , Tex Avery","Droopy is a shepherd. His sheep graze into cattle country, despite the warning sign. He gets in an argument with the cattle owner, but of course, nobody wins a battle against Droopy.",7.3,7 min,Passed,571,
Virgin Cowboy,tt0073865,1975,"Action, Adventure, Crime","Director:, George Watters, | ,     Stars:, John Armond, , Brett Zeller, , Liz Renay, , John Donovan","A band of outlaws, led by Fierce Risdon (John Donovan), rob a bank and as they make their getaway, one of the outlaws, Zack Tisdon (Johnny Thunder) is killed by a gunman named Matt Jamieson...                See full summary »",4.2,79 min,R,25,
The Naked Hills,tt0049540,1956,Western,"Director:, Josef Shaftel, | ,     Stars:, David Wayne, , Keenan Wynn, , James Barton, , Marcia Henderson","In 1849, an Indiana farmer develops a life-long gold fever and an obsession with finding the 'mother lode' in the Californian hills.",5.5,72 min,Approved,227,
Winnetou - The Legend Lives,tt16378988,2016,"Action, Adventure, Western","Stars:, Wotan Wilke Möhring, , Nik Xhelilaj, , Iazua Larios, , Milan Peschel","In the three films, the friendship of the German immigrant Karl May alias Old Shatterhand and the Apache chief Winnetou is told as an adventure in America's Wild West.",7.0,,,31,
David Guetta Feat. Sam Martin: Lovers on the Sun,tt6975948,2014 Music Video,"Short, Fantasy, Music","Director:, Marc Klasfeld, | ,     Stars:, Jamie Gray Hyder, , Andrew Keegan, , Ray Liotta","Official music video for ""Lovers on the Sun"" by David Guetta featuring Sam Martin.",7.4,4 min,,48,
Three Ruthless Ones,tt0057464,1963,Western,"Director:, Joaquín Luis Romero Marchent, | ,     Stars:, Richard Harrison, , Fernando Sancho, , Gloria Milland, , Robert Hundar",Three unequal brothers seek revenge for the murder of their father. Each of them goes a different way.,6.0,97 min,,161,
The Adventures of Frontier Fremont,tt0071104,1975,"Adventure, Western","Director:, Richard Friedenberg, | ,     Stars:, Dan Haggerty, , Denver Pyle, , Tony Miratti, , Norman Goodman",Naive adventurer with luck on his side conquers the wilderness.,7.0,106 min,G,114,
Los hijos de María Morales,tt0044707,1952,"Comedy, Drama, Western","Director:, Fernando de Fuentes, | ,     Stars:, Pedro Infante, , Antonio Badú, , Carmelita González, , Irma Dorantes","Two brothers known in town for their womanizing, drinking and rowdiness meet their matches when two girls who like them decide to tame the two machos.",7.2,114 min,,128,
Los dos hermanos,tt0219651,1971,"Action, Drama, Western","Directors:, Emilio Gómez Muriel, , Tito Novaro, | ,     Stars:, Jorge Rivero, , Gregorio Casal, , Nadia Milton, , Sergio Jiménez","A rich and powerful man is married to a much younger woman, who has a lover.",5.1,89 min,,11,
Raw Edge,tt0049661,1956,"Romance, Western","Director:, John Sherwood, | ,     Stars:, Rory Calhoun, , Yvonne De Carlo, , Mara Corday, , Neville Brand","In 1842 lawless Oregon, a gunfighter seeks vengeance when his innocent brother is lynched and his beautiful Indian wife is claimed by the local tyrant.",6.0,77 min,Passed,433,
